Datetime,Ticker,Close
2025-02-07 16:15:00,ABNB,136.00999450683594
2025-02-07 16:30:00,ABNB,136.28500366210938
2025-02-07 16:45:00,ABNB,136.08999633789062
2025-02-07 17:00:00,ABNB,135.8699951171875
2025-02-07 17:15:00,ABNB,135.25999450683594
2025-02-07 17:30:00,ABNB,135.3300018310547
2025-02-07 17:45:00,ABNB,135.55999755859375
2025-02-07 18:00:00,ABNB,135.83999633789062
2025-02-07 18:15:00,ABNB,135.36000061035156
2025-02-07 18:30:00,ABNB,134.9250030517578
2025-02-07 18:45:00,ABNB,134.50999450683594
2025-02-07 19:00:00,ABNB,134.85499572753906
2025-02-07 19:15:00,ABNB,134.42080688476562
2025-02-07 19:30:00,ABNB,134.0
2025-02-07 19:45:00,ABNB,134.83999633789062
2025-02-07 20:00:00,ABNB,134.77000427246094
2025-02-07 20:15:00,ABNB,135.05499267578125
2025-02-07 20:30:00,ABNB,135.14999389648438
2025-02-07 20:45:00,ABNB,134.99000549316406
2025-02-10 14:30:00,ABNB,134.6300048828125
2025-02-10 14:45:00,ABNB,134.7449951171875
2025-02-10 15:00:00,ABNB,133.94000244140625
2025-02-10 15:15:00,ABNB,134.22500610351562
2025-02-10 15:30:00,ABNB,133.30999755859375
2025-02-10 15:45:00,ABNB,133.75999450683594
2025-02-10 16:00:00,ABNB,133.39999389648438
2025-02-10 16:15:00,ABNB,133.94500732421875
2025-02-10 16:30:00,ABNB,134.2899932861328
2025-02-10 16:45:00,ABNB,134.2050018310547
2025-02-10 17:00:00,ABNB,134.25
2025-02-10 17:15:00,ABNB,134.6699981689453
2025-02-10 17:30:00,ABNB,134.94500732421875
2025-02-10 17:45:00,ABNB,135.15499877929688
2025-02-10 18:00:00,ABNB,135.36500549316406
2025-02-10 18:15:00,ABNB,135.10499572753906
2025-02-10 18:30:00,ABNB,134.9600067138672
2025-02-10 18:45:00,ABNB,135.22500610351562
2025-02-10 19:00:00,ABNB,135.02000427246094
2025-02-10 19:15:00,ABNB,134.97999572753906
2025-02-10 19:30:00,ABNB,135.25
2025-02-10 19:45:00,ABNB,135.03500366210938
2025-02-10 20:00:00,ABNB,135.35000610351562
2025-02-10 20:15:00,ABNB,135.22000122070312
2025-02-10 20:30:00,ABNB,135.4394073486328
2025-02-10 20:45:00,ABNB,135.22999572753906
2025-02-11 14:30:00,ABNB,135.59500122070312
2025-02-11 14:45:00,ABNB,136.0850067138672
2025-02-11 15:00:00,ABNB,135.0
2025-02-11 15:15:00,ABNB,134.90499877929688
2025-02-11 15:30:00,ABNB,135.38999938964844
2025-02-11 15:45:00,ABNB,134.7899932861328
2025-02-11 16:00:00,ABNB,135.2050018310547
2025-02-11 16:15:00,ABNB,135.11000061035156
2025-02-11 16:30:00,ABNB,135.22999572753906
2025-02-11 16:45:00,ABNB,135.2899932861328
2025-02-11 17:00:00,ABNB,134.8000030517578
2025-02-11 17:15:00,ABNB,134.83999633789062
2025-02-11 17:30:00,ABNB,134.50999450683594
2025-02-11 17:45:00,ABNB,134.64999389648438
2025-02-11 18:00:00,ABNB,134.4250030517578
2025-02-11 18:15:00,ABNB,134.19000244140625
2025-02-11 18:30:00,ABNB,134.47000122070312
2025-02-11 18:45:00,ABNB,134.67999267578125
2025-02-11 19:00:00,ABNB,134.8300018310547
2025-02-11 19:15:00,ABNB,134.75999450683594
2025-02-11 19:30:00,ABNB,134.8699951171875
2025-02-11 19:45:00,ABNB,135.05499267578125
2025-02-11 20:00:00,ABNB,135.09500122070312
2025-02-11 20:15:00,ABNB,134.89999389648438
2025-02-11 20:30:00,ABNB,134.75999450683594
2025-02-11 20:45:00,ABNB,134.55999755859375
2025-02-12 14:30:00,ABNB,135.5
2025-02-12 14:45:00,ABNB,136.30499267578125
2025-02-12 15:00:00,ABNB,135.53500366210938
2025-02-12 15:15:00,ABNB,136.4199981689453
2025-02-12 15:30:00,ABNB,137.41000366210938
2025-02-12 15:45:00,ABNB,137.60000610351562
2025-02-12 16:00:00,ABNB,137.47000122070312
2025-02-12 16:15:00,ABNB,137.40499877929688
2025-02-12 16:30:00,ABNB,138.0449981689453
2025-02-12 16:45:00,ABNB,138.4149932861328
2025-02-12 17:00:00,ABNB,138.39999389648438
2025-02-12 17:15:00,ABNB,139.16000366210938
2025-02-12 17:30:00,ABNB,139.1199951171875
2025-02-12 17:45:00,ABNB,139.80499267578125
2025-02-12 18:00:00,ABNB,139.82000732421875
2025-02-12 18:15:00,ABNB,140.0
2025-02-12 18:30:00,ABNB,140.24000549316406
2025-02-12 18:45:00,ABNB,140.4499969482422
2025-02-12 19:00:00,ABNB,140.42999267578125
2025-02-12 19:15:00,ABNB,140.24000549316406
2025-02-12 19:30:00,ABNB,140.47000122070312
2025-02-12 19:45:00,ABNB,140.66000366210938
2025-02-12 20:00:00,ABNB,140.72999572753906
2025-02-12 20:15:00,ABNB,140.29190063476562
2025-02-12 20:30:00,ABNB,140.98500061035156
2025-02-12 20:45:00,ABNB,140.50999450683594
2025-02-13 14:30:00,ABNB,139.72000122070312
2025-02-13 14:45:00,ABNB,140.3300018310547
2025-02-13 15:00:00,ABNB,139.99000549316406
2025-02-13 15:15:00,ABNB,139.38499450683594
2025-02-13 15:30:00,ABNB,140.1999969482422
2025-02-13 15:45:00,ABNB,139.52999877929688
2025-02-13 16:00:00,ABNB,139.32000732421875
2025-02-13 16:15:00,ABNB,138.94000244140625
2025-02-13 16:30:00,ABNB,139.2949981689453
2025-02-13 16:45:00,ABNB,139.07000732421875
2025-02-13 17:00:00,ABNB,139.08999633789062
2025-02-13 17:15:00,ABNB,139.0749969482422
2025-02-13 17:30:00,ABNB,138.92999267578125
2025-02-13 17:45:00,ABNB,139.4199981689453
2025-02-13 18:00:00,ABNB,139.3699951171875
2025-02-13 18:15:00,ABNB,139.3300018310547
2025-02-13 18:30:00,ABNB,139.61500549316406
2025-02-13 18:45:00,ABNB,140.19000244140625
2025-02-13 19:00:00,ABNB,140.4600067138672
2025-02-13 19:15:00,ABNB,140.52999877929688
2025-02-13 19:30:00,ABNB,140.74000549316406
2025-02-13 19:45:00,ABNB,140.94000244140625
2025-02-13 20:00:00,ABNB,141.2100067138672
2025-02-13 20:15:00,ABNB,141.82000732421875
2025-02-13 20:30:00,ABNB,141.30999755859375
2025-02-13 20:45:00,ABNB,140.91000366210938
2025-02-14 14:30:00,ABNB,159.41000366210938
2025-02-14 14:45:00,ABNB,161.9499969482422
2025-02-14 15:00:00,ABNB,161.05140686035156
2025-02-14 15:15:00,ABNB,161.39999389648438
2025-02-14 15:30:00,ABNB,161.75
2025-02-14 15:45:00,ABNB,163.83389282226562
2025-02-14 16:00:00,ABNB,163.1300048828125
2025-02-14 16:15:00,ABNB,161.50999450683594
2025-02-14 16:30:00,ABNB,160.48939514160156
2025-02-14 16:45:00,ABNB,161.6699981689453
2025-02-14 17:00:00,ABNB,161.87860107421875
2025-02-14 17:15:00,ABNB,162.3699951171875
2025-02-14 17:30:00,ABNB,161.7624969482422
2025-02-14 17:45:00,ABNB,161.80999755859375
2025-02-14 18:00:00,ABNB,161.43980407714844
2025-02-14 18:15:00,ABNB,161.76080322265625
2025-02-14 18:30:00,ABNB,161.4949951171875
2025-02-14 18:45:00,ABNB,160.889892578125
2025-02-14 19:00:00,ABNB,161.0850067138672
2025-02-14 19:15:00,ABNB,161.2100067138672
2025-02-14 19:30:00,ABNB,161.76100158691406
2025-02-14 19:45:00,ABNB,161.75999450683594
2025-02-14 20:00:00,ABNB,161.4199981689453
2025-02-14 20:15:00,ABNB,161.49000549316406
2025-02-14 20:30:00,ABNB,161.74000549316406
2025-02-14 20:45:00,ABNB,161.4199981689453
2025-02-18 14:30:00,ABNB,158.5
2025-02-18 14:45:00,ABNB,160.0
2025-02-18 15:00:00,ABNB,162.375
2025-02-18 15:15:00,ABNB,160.67970275878906
2025-02-18 15:30:00,ABNB,160.47999572753906
2025-02-18 15:45:00,ABNB,160.77999877929688
2025-02-18 16:00:00,ABNB,159.69000244140625
2025-02-18 16:15:00,ABNB,159.57000732421875
2025-02-18 16:30:00,ABNB,160.03500366210938
2025-02-18 16:45:00,ABNB,160.28500366210938
2025-02-18 17:00:00,ABNB,159.77999877929688
2025-02-18 17:15:00,ABNB,159.85000610351562
2025-02-18 17:30:00,ABNB,160.0
2025-02-18 17:45:00,ABNB,159.67999267578125
2025-02-18 18:00:00,ABNB,159.66000366210938
2025-02-18 18:15:00,ABNB,159.92999267578125
2025-02-18 18:30:00,ABNB,159.625
2025-02-18 18:45:00,ABNB,160.16000366210938
2025-02-18 19:00:00,ABNB,160.00999450683594
2025-02-18 19:15:00,ABNB,159.72999572753906
2025-02-18 19:30:00,ABNB,160.2899932861328
2025-02-18 19:45:00,ABNB,160.19000244140625
2025-02-18 20:00:00,ABNB,160.14999389648438
2025-02-18 20:15:00,ABNB,160.1300048828125
2025-02-18 20:30:00,ABNB,160.64999389648438
2025-02-18 20:45:00,ABNB,160.5800018310547
2025-02-19 14:30:00,ABNB,157.0800018310547
2025-02-19 14:45:00,ABNB,156.8699951171875
2025-02-19 15:00:00,ABNB,155.84500122070312
2025-02-19 15:15:00,ABNB,156.47000122070312
2025-02-19 15:30:00,ABNB,156.1300048828125
2025-02-19 15:45:00,ABNB,156.23500061035156
2025-02-19 16:00:00,ABNB,155.97000122070312
2025-02-19 16:15:00,ABNB,156.44000244140625
2025-02-19 16:30:00,ABNB,156.13999938964844
2025-02-19 16:45:00,ABNB,156.10000610351562
2025-02-19 17:00:00,ABNB,155.9550018310547
2025-02-19 17:15:00,ABNB,156.13499450683594
2025-02-19 17:30:00,ABNB,156.39999389648438
2025-02-19 17:45:00,ABNB,156.10499572753906
2025-02-19 18:00:00,ABNB,156.0399932861328
2025-02-19 18:15:00,ABNB,156.44729614257812
2025-02-19 18:30:00,ABNB,156.52999877929688
2025-02-19 18:45:00,ABNB,156.24000549316406
2025-02-19 19:00:00,ABNB,156.55999755859375
2025-02-19 19:15:00,ABNB,156.92999267578125
2025-02-19 19:30:00,ABNB,157.5800018310547
2025-02-19 19:45:00,ABNB,157.8800048828125
2025-02-19 20:00:00,ABNB,157.52999877929688
2025-02-19 20:15:00,ABNB,157.10000610351562
2025-02-19 20:30:00,ABNB,157.5449981689453
2025-02-19 20:45:00,ABNB,157.94900512695312
2025-02-20 14:30:00,ABNB,155.6063995361328
2025-02-20 14:45:00,ABNB,153.87139892578125
2025-02-20 15:00:00,ABNB,153.86000061035156
2025-02-20 15:15:00,ABNB,153.77999877929688
2025-02-20 15:30:00,ABNB,153.7449951171875
2025-02-20 15:45:00,ABNB,153.68359375
2025-02-20 16:00:00,ABNB,153.63999938964844
2025-02-20 16:15:00,ABNB,153.27000427246094
2025-02-20 16:30:00,ABNB,153.22500610351562
2025-02-20 16:45:00,ABNB,152.7899932861328
2025-02-20 17:00:00,ABNB,153.0800018310547
2025-02-20 17:15:00,ABNB,152.8699951171875
2025-02-20 17:30:00,ABNB,153.3300018310547
2025-02-20 17:45:00,ABNB,152.57000732421875
2025-02-20 18:00:00,ABNB,153.34950256347656
2025-02-20 18:15:00,ABNB,153.07000732421875
2025-02-20 18:30:00,ABNB,153.61000061035156
2025-02-20 18:45:00,ABNB,153.72999572753906
2025-02-20 19:00:00,ABNB,154.32009887695312
2025-02-20 19:15:00,ABNB,154.24000549316406
2025-02-20 19:30:00,ABNB,154.55999755859375
2025-02-20 19:45:00,ABNB,154.2550048828125
2025-02-20 20:00:00,ABNB,154.55999755859375
2025-02-20 20:15:00,ABNB,154.5800018310547
2025-02-20 20:30:00,ABNB,154.72000122070312
2025-02-20 20:45:00,ABNB,155.30999755859375
2025-02-21 14:30:00,ABNB,151.10000610351562
2025-02-21 14:45:00,ABNB,150.92999267578125
2025-02-21 15:00:00,ABNB,150.5050048828125
2025-02-21 15:15:00,ABNB,150.5399932861328
2025-02-21 15:30:00,ABNB,149.97999572753906
2025-02-21 15:45:00,ABNB,150.72500610351562
2025-02-21 16:00:00,ABNB,150.14500427246094
2025-02-21 16:15:00,ABNB,150.19000244140625
2025-02-21 16:30:00,ABNB,149.4149932861328
2025-02-21 16:45:00,ABNB,149.93499755859375
2025-02-21 17:00:00,ABNB,149.16000366210938
2025-02-21 17:15:00,ABNB,148.83999633789062
2025-02-21 17:30:00,ABNB,147.91000366210938
2025-02-21 17:45:00,ABNB,147.08999633789062
2025-02-21 18:00:00,ABNB,147.3699951171875
2025-02-21 18:15:00,ABNB,147.1750030517578
2025-02-21 18:30:00,ABNB,146.7100067138672
2025-02-21 18:45:00,ABNB,146.5
2025-02-21 19:00:00,ABNB,146.89500427246094
2025-02-21 19:15:00,ABNB,146.02999877929688
2025-02-21 19:30:00,ABNB,146.32000732421875
2025-02-21 19:45:00,ABNB,145.89999389648438
2025-02-21 20:00:00,ABNB,146.30499267578125
2025-02-21 20:15:00,ABNB,147.07000732421875
2025-02-21 20:30:00,ABNB,146.5749969482422
2025-02-21 20:45:00,ABNB,146.0500030517578
2025-02-24 14:30:00,ABNB,146.11000061035156
2025-02-24 14:45:00,ABNB,144.8300018310547
2025-02-24 15:00:00,ABNB,144.55999755859375
2025-02-24 15:15:00,ABNB,145.02999877929688
2025-02-24 15:30:00,ABNB,144.80499267578125
2025-02-24 15:45:00,ABNB,144.64999389648438
2025-02-24 16:00:00,ABNB,144.63999938964844
2025-02-24 16:15:00,ABNB,145.5
2025-02-24 16:30:00,ABNB,144.66000366210938
2025-02-24 16:45:00,ABNB,144.14999389648438
2025-02-24 17:00:00,ABNB,144.47500610351562
2025-02-24 17:15:00,ABNB,144.5399932861328
2025-02-24 17:30:00,ABNB,144.10000610351562
2025-02-24 17:45:00,ABNB,144.72500610351562
2025-02-24 18:00:00,ABNB,144.97999572753906
2025-02-24 18:15:00,ABNB,144.5449981689453
2025-02-24 18:30:00,ABNB,144.89500427246094
2025-02-24 18:45:00,ABNB,144.86000061035156
2025-02-24 19:00:00,ABNB,144.91000366210938
2025-02-24 19:15:00,ABNB,144.9250030517578
2025-02-24 19:30:00,ABNB,145.21499633789062
2025-02-24 19:45:00,ABNB,145.14999389648438
2025-02-24 20:00:00,ABNB,145.60000610351562
2025-02-24 20:15:00,ABNB,145.10499572753906
2025-02-24 20:30:00,ABNB,145.22999572753906
2025-02-24 20:45:00,ABNB,144.82000732421875
2025-02-25 14:30:00,ABNB,143.17999267578125
2025-02-25 14:45:00,ABNB,142.49000549316406
2025-02-25 15:00:00,ABNB,141.3300018310547
2025-02-25 15:15:00,ABNB,140.5
2025-02-25 15:30:00,ABNB,141.0800018310547
2025-02-25 15:45:00,ABNB,141.27000427246094
2025-02-25 16:00:00,ABNB,141.1199951171875
2025-02-25 16:15:00,ABNB,141.13999938964844
2025-02-25 16:30:00,ABNB,141.19000244140625
2025-02-25 16:45:00,ABNB,141.48500061035156
2025-02-25 17:00:00,ABNB,141.5
2025-02-25 17:15:00,ABNB,141.30999755859375
2025-02-25 17:30:00,ABNB,141.7949981689453
2025-02-25 17:45:00,ABNB,142.4199981689453
2025-02-25 18:00:00,ABNB,142.10000610351562
2025-02-25 18:15:00,ABNB,141.89999389648438
2025-02-25 18:30:00,ABNB,142.2100067138672
2025-02-25 18:45:00,ABNB,141.9149932861328
2025-02-25 19:00:00,ABNB,141.55999755859375
2025-02-25 19:15:00,ABNB,141.71499633789062
2025-02-25 19:30:00,ABNB,142.24000549316406
2025-02-25 19:45:00,ABNB,142.40499877929688
2025-02-25 20:00:00,ABNB,142.2449951171875
2025-02-25 20:15:00,ABNB,142.66000366210938
2025-02-25 20:30:00,ABNB,142.00999450683594
2025-02-25 20:45:00,ABNB,141.57000732421875
2025-02-26 14:30:00,ABNB,142.59500122070312
2025-02-26 14:45:00,ABNB,143.9499969482422
2025-02-26 15:00:00,ABNB,144.42999267578125
2025-02-26 15:15:00,ABNB,144.5800018310547
2025-02-26 15:30:00,ABNB,144.85789489746094
2025-02-26 15:45:00,ABNB,144.5749969482422
2025-02-26 16:00:00,ABNB,144.6699981689453
2025-02-26 16:15:00,ABNB,144.49000549316406
2025-02-26 16:30:00,ABNB,144.25
2025-02-26 16:45:00,ABNB,144.21499633789062
2025-02-26 17:00:00,ABNB,144.58999633789062
2025-02-26 17:15:00,ABNB,144.1448974609375
2025-02-26 17:30:00,ABNB,143.86500549316406
2025-02-26 17:45:00,ABNB,143.6199951171875
2025-02-26 18:00:00,ABNB,143.88999938964844
2025-02-26 18:15:00,ABNB,143.9176025390625
2025-02-26 18:30:00,ABNB,143.7899932861328
2025-02-26 18:45:00,ABNB,143.38999938964844
2025-02-26 19:00:00,ABNB,143.60000610351562
2025-02-26 19:15:00,ABNB,143.64999389648438
2025-02-26 19:30:00,ABNB,144.05999755859375
2025-02-26 19:45:00,ABNB,143.5959930419922
2025-02-26 20:00:00,ABNB,143.74000549316406
2025-02-26 20:15:00,ABNB,143.64999389648438
2025-02-26 20:30:00,ABNB,143.8350067138672
2025-02-26 20:45:00,ABNB,144.02999877929688
2025-02-27 14:30:00,ABNB,143.25999450683594
2025-02-27 14:45:00,ABNB,141.9149932861328
2025-02-27 15:00:00,ABNB,142.57000732421875
2025-02-27 15:15:00,ABNB,142.9499969482422
2025-02-27 15:30:00,ABNB,143.19500732421875
2025-02-27 15:45:00,ABNB,142.6999969482422
2025-02-27 16:00:00,ABNB,142.9600067138672
2025-02-27 16:15:00,ABNB,143.02999877929688
2025-02-27 16:30:00,ABNB,142.47999572753906
2025-02-27 16:45:00,ABNB,142.05999755859375
2025-02-27 17:00:00,ABNB,141.94500732421875
2025-02-27 17:15:00,ABNB,142.11500549316406
2025-02-27 17:30:00,ABNB,141.83999633789062
2025-02-27 17:45:00,ABNB,141.77499389648438
2025-02-27 18:00:00,ABNB,142.14999389648438
2025-02-27 18:15:00,ABNB,142.160400390625
2025-02-27 18:30:00,ABNB,142.125
2025-02-27 18:45:00,ABNB,142.125
2025-02-27 19:00:00,ABNB,142.02499389648438
2025-02-27 19:15:00,ABNB,141.19000244140625
2025-02-27 19:30:00,ABNB,140.625
2025-02-27 19:45:00,ABNB,140.8300018310547
2025-02-27 20:00:00,ABNB,140.66000366210938
2025-02-27 20:15:00,ABNB,140.26499938964844
2025-02-27 20:30:00,ABNB,140.3800048828125
2025-02-27 20:45:00,ABNB,139.4499969482422
2025-02-28 14:30:00,ABNB,139.1300048828125
2025-02-28 14:45:00,ABNB,139.44000244140625
2025-02-28 15:00:00,ABNB,140.0500030517578
2025-02-28 15:15:00,ABNB,139.6699981689453
2025-02-28 15:30:00,ABNB,139.1199951171875
2025-02-28 15:45:00,ABNB,139.38499450683594
2025-02-28 16:00:00,ABNB,138.8350067138672
2025-02-28 16:15:00,ABNB,138.58999633789062
2025-02-28 16:30:00,ABNB,139.4949951171875
2025-02-28 16:45:00,ABNB,139.22999572753906
2025-02-28 17:00:00,ABNB,139.24000549316406
2025-02-28 17:15:00,ABNB,139.31500244140625
2025-02-28 17:30:00,ABNB,138.77000427246094
2025-02-28 17:45:00,ABNB,138.61000061035156
2025-02-28 18:00:00,ABNB,138.44500732421875
2025-02-28 18:15:00,ABNB,138.38999938964844
2025-02-28 18:30:00,ABNB,138.4600067138672
2025-02-28 18:45:00,ABNB,137.82000732421875
2025-02-28 19:00:00,ABNB,137.75
2025-02-28 19:15:00,ABNB,137.99000549316406
2025-02-28 19:30:00,ABNB,138.50999450683594
2025-02-28 19:45:00,ABNB,138.57090759277344
2025-02-28 20:00:00,ABNB,138.6199951171875
2025-02-28 20:15:00,ABNB,139.16000366210938
2025-02-28 20:30:00,ABNB,138.7449951171875
2025-02-28 20:45:00,ABNB,138.80999755859375
2025-03-03 14:30:00,ABNB,143.4499969482422
2025-03-03 14:45:00,ABNB,143.2899932861328
2025-03-03 15:00:00,ABNB,143.75
2025-03-03 15:15:00,ABNB,144.52999877929688
2025-03-03 15:30:00,ABNB,144.30999755859375
2025-03-03 15:45:00,ABNB,143.39999389648438
2025-03-03 16:00:00,ABNB,143.24000549316406
2025-03-03 16:15:00,ABNB,142.97999572753906
2025-03-03 16:30:00,ABNB,142.7100067138672
2025-03-03 16:45:00,ABNB,143.22500610351562
2025-03-03 17:00:00,ABNB,143.52000427246094
2025-03-03 17:15:00,ABNB,143.67999267578125
2025-03-03 17:30:00,ABNB,143.88150024414062
2025-03-03 17:45:00,ABNB,143.8300018310547
2025-03-03 18:00:00,ABNB,143.16000366210938
2025-03-03 18:15:00,ABNB,142.9550018310547
2025-03-03 18:30:00,ABNB,142.606201171875
2025-03-03 18:45:00,ABNB,143.16000366210938
2025-03-03 19:00:00,ABNB,143.10000610351562
2025-03-03 19:15:00,ABNB,142.6999969482422
2025-03-03 19:30:00,ABNB,143.30999755859375
2025-03-03 19:45:00,ABNB,142.41749572753906
2025-03-03 20:00:00,ABNB,141.2100067138672
2025-03-03 20:15:00,ABNB,140.5749969482422
2025-03-03 20:30:00,ABNB,140.22000122070312
2025-03-03 20:45:00,ABNB,141.00999450683594
2025-03-04 14:30:00,ABNB,139.6300048828125
2025-03-04 14:45:00,ABNB,138.64999389648438
2025-03-04 15:00:00,ABNB,139.4199981689453
2025-03-04 15:15:00,ABNB,138.10499572753906
2025-03-04 15:30:00,ABNB,138.96499633789062
2025-03-04 15:45:00,ABNB,138.81500244140625
2025-03-04 16:00:00,ABNB,139.4499969482422
2025-03-04 16:15:00,ABNB,138.6999969482422
2025-03-04 16:30:00,ABNB,139.66000366210938
2025-03-04 16:45:00,ABNB,140.2050018310547
2025-03-04 17:00:00,ABNB,140.27499389648438
2025-03-04 17:15:00,ABNB,140.88999938964844
2025-03-04 17:30:00,ABNB,141.125
2025-03-04 17:45:00,ABNB,140.58999633789062
2025-03-04 18:00:00,ABNB,141.66000366210938
2025-03-04 18:15:00,ABNB,141.24000549316406
2025-03-04 18:30:00,ABNB,141.8699951171875
2025-03-04 18:45:00,ABNB,142.13499450683594
2025-03-04 19:00:00,ABNB,142.7899932861328
2025-03-04 19:15:00,ABNB,142.59500122070312
2025-03-04 19:30:00,ABNB,142.36000061035156
2025-03-04 19:45:00,ABNB,142.6300048828125
2025-03-04 20:00:00,ABNB,142.8300018310547
2025-03-04 20:15:00,ABNB,142.8699951171875
2025-03-04 20:30:00,ABNB,142.02999877929688
2025-03-04 20:45:00,ABNB,141.41000366210938
2025-03-05 14:30:00,ABNB,140.76499938964844
2025-03-05 14:45:00,ABNB,139.8800048828125
2025-03-05 15:00:00,ABNB,140.71499633789062
2025-03-05 15:15:00,ABNB,140.2899932861328
2025-03-05 15:30:00,ABNB,140.7100067138672
2025-03-05 15:45:00,ABNB,140.58999633789062
2025-03-05 16:00:00,ABNB,140.22999572753906
2025-03-05 16:15:00,ABNB,140.05999755859375
2025-03-05 16:30:00,ABNB,139.59300231933594
2025-03-05 16:45:00,ABNB,139.77999877929688
2025-03-05 17:00:00,ABNB,140.10499572753906
2025-03-05 17:15:00,ABNB,140.2949981689453
2025-03-05 17:30:00,ABNB,140.58999633789062
2025-03-05 17:45:00,ABNB,140.6999969482422
2025-03-05 18:00:00,ABNB,140.63999938964844
2025-03-05 18:15:00,ABNB,140.6699981689453
2025-03-05 18:30:00,ABNB,140.58880615234375
2025-03-05 18:45:00,ABNB,141.30999755859375
2025-03-05 19:00:00,ABNB,142.1199951171875
2025-03-05 19:15:00,ABNB,141.6300048828125
2025-03-05 19:30:00,ABNB,141.48500061035156
2025-03-05 19:45:00,ABNB,141.8300018310547
2025-03-05 20:00:00,ABNB,142.1439971923828
2025-03-05 20:15:00,ABNB,141.7899932861328
2025-03-05 20:30:00,ABNB,141.58999633789062
2025-03-05 20:45:00,ABNB,142.5800018310547
2025-03-06 14:30:00,ABNB,136.97500610351562
2025-03-06 14:45:00,ABNB,137.0500030517578
2025-03-06 15:00:00,ABNB,137.86000061035156
2025-03-06 15:15:00,ABNB,138.125
2025-03-06 15:30:00,ABNB,138.7949981689453
2025-03-06 15:45:00,ABNB,137.7899932861328
2025-03-06 16:00:00,ABNB,137.5
2025-03-06 16:15:00,ABNB,137.97000122070312
2025-03-06 16:30:00,ABNB,138.0399932861328
2025-03-06 16:45:00,ABNB,137.13999938964844
2025-03-06 17:00:00,ABNB,136.99000549316406
2025-03-06 17:15:00,ABNB,136.5500030517578
2025-03-06 17:30:00,ABNB,136.63499450683594
2025-03-06 17:45:00,ABNB,136.77999877929688
2025-03-06 18:00:00,ABNB,136.4250030517578
2025-03-06 18:15:00,ABNB,136.22999572753906
2025-03-06 18:30:00,ABNB,135.7100067138672
2025-03-06 18:45:00,ABNB,136.07000732421875
2025-03-06 19:00:00,ABNB,135.5800018310547
2025-03-06 19:15:00,ABNB,135.07000732421875
2025-03-06 19:30:00,ABNB,135.3800048828125
